Ingreso,Ingreso específico,Valor,Código de entidad,Código de sector,Sector,Entidad,Año,Ingreso_alt,IPC,Valor_25
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,423496304.0,2239.0,22.0,Educación,Instituto nacional de formación técnica profesional de san juan del cesar,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,795100364.5518997
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,117450000.0,2238.0,22.0,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,220508507.23981908
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,97073269.0,2238.0,22.0,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,182251865.8159166
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,324890000.0,2238.0,22.0,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,609970276.0080445
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,5372600000.0,2103.0,21.0,Minas y energía,Servicio geológico colombiano,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,10086879574.258425
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,139812300000.0,2103.0,21.0,Minas y energía,Servicio geológico colombiano,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,262492989074.20825
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,30697081000.0,2109.0,21.0,Minas y energía,Unidad de planeacion minero energética - upme,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,57632758688.206154
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,10997780000.0,2109.0,21.0,Minas y energía,Unidad de planeacion minero energética - upme,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,20647969780.774265
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,3398000000.0,2110.0,21.0,Minas y energía,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,6379633100.050279
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,24244900000.0,2110.0,21.0,Minas y energía,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,45519001338.260445
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,391828863000.0,2111.0,21.0,Minas y energía,Agencia nacional de hidrocarburos - anh,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,735645786918.7363
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,173000000000.0,2111.0,21.0,Minas y energía,Agencia nacional de hidrocarburos - anh,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,324801802916.0383
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,77198200000.0,2112.0,21.0,Minas y energía,Agencia nacional de minería - anm,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,144937078276.72202
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,47400000000.0,2413.0,24.0,Transporte,Agencia nacional de infraestructura,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,88991939064.85674
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2160000000.0,2112.0,21.0,Minas y energía,Agencia nacional de minería - anm,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,4055328868.7782817
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,407000000.0,2209.0,22.0,Educación,Nación,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,764129097.0336856
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,6700746400.0,2209.0,22.0,Educación,Nación,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,12580430702.9084
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,342217793.0,2210.0,22.0,Educación,Instituto nacional para ciegos (inci),2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,642502636.7418936
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,83000000.0,2210.0,22.0,Educación,Instituto nacional para ciegos (inci),2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,155829766.71694323
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,263700000.0,2210.0,22.0,Educación,Instituto nacional para ciegos (inci),2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,495088066.0633486
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,5700959834.0,2234.0,22.0,Educación,Escuela tecnológica instituto técnico central,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,10703364349.335943
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OPERACIONES COMERCIALES,414000000.0,2234.0,22.0,Educación,Escuela tecnológica instituto técnico central,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,777271366.5158373
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,400000000.0,2234.0,22.0,Educación,Escuela tecnológica instituto técnico central,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,750986827.5515337
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,764000000.0,2234.0,22.0,Educación,Escuela tecnológica instituto técnico central,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,1434384840.6234293
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,219186010.0,2209.0,22.0,Educación,Nación,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,411514515.73394686
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,4000000000.0,2413.0,24.0,Transporte,Agencia nacional de infraestructura,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,7509868275.515337
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,430000000.0,2602.0,26.0,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,807310839.6178987
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,32245000000.0,2602.0,26.0,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,60538925635.99801
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",51761076000.0,3503.0,35.0,"Comercio, industria y turismo",Superintendencia de industria y comercio,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,97179715639.73456
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,28144360000.0,3503.0,35.0,"Comercio, industria y turismo",Superintendencia de industria y comercio,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,52840109074.67071
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,4067334434.0,3504.0,35.0,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,7636286457.951932
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1545000100.0,3504.0,35.0,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,2900686809.1645055
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,807277000.0,3505.0,35.0,"Comercio, industria y turismo",Instituto nacional de metrología - inm,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,1515635982.9632986
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,20866900000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,39176917579.587746
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",15840100000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,29739266117.74762
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,69106100000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,129744427008.6476
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES DE LA NACIÓN,137547642000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,258241168256.9352
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,8600000000.0,3502.0,35.0,"Comercio, industria y turismo",Superintendencia de sociedades,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,16146216792.357971
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,204820201000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,384543182418.6437
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,14000000000.0,3708.0,37.0,Interior,Unidad nacional de protección - unp,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,26284538964.30368
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,50562900000.0,3801.0,38.0,Empleo público,Comisión nacional del servicio civil,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,94930179657.0136
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,5580000000.0,3801.0,38.0,Empleo público,Comisión nacional del servicio civil,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,10476266244.343897
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES DE LA NACIÓN,42640000000.0,4104.0,41.0,Inclusión social y reconciliación,Unidad de atención y reparación integral a las víctimas,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,80055195816.99348
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,1000000000.0,4105.0,41.0,Inclusión social y reconciliación,Centro de memoria histórica,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,1877467068.8788345
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,906708000.0,4105.0,41.0,Inclusión social y reconciliación,Centro de memoria histórica,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,1702314411.08899
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,747817723.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,1404003148.456454
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,221048861486.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,415011958053.12384
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES,3476011154637.0,4106.0,41.0,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,6526096473886.46
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES,1827399701000.0,3602.0,36.0,Trabajo,Servicio nacional de aprendizaje (sena),2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,3430882760306.528
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,17429091000.0,1915.0,19.0,Salud y protección social,Nación,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,32722544392.99247
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,6000000000.0,3502.0,35.0,"Comercio, industria y turismo",Superintendencia de sociedades,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,11264802413.273005
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,414700000.0,3307.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,778585593.4640526
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,40696666056.0,2802.0,28.0,Registraduría,Fondo rotatorio de la registraduría,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,76406650333.29907
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,272433944.0,2802.0,28.0,Registraduría,Fondo rotatorio de la registraduría,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,511485758.3047805
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,5367900000.0,2802.0,28.0,Registraduría,Fondo rotatorio de la registraduría,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,10078055479.034697
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,6924000000.0,2803.0,28.0,Registraduría,Fondo social de vivienda de la registraduría nacional del estado civil,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,12999581984.917048
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,265000000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,497528773.25289106
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,5500000000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,10326068878.833588
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,89500000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,168033302.66465566
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,350500000.0,2902.0,29.0,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,658052207.6420314
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,8460000000.0,3202.0,32.0,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,15883371402.714935
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,99506142000.0,3502.0,35.0,"Comercio, industria y turismo",Superintendencia de sociedades,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,186819504756.18103
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,1375600000.0,3202.0,32.0,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,2582643699.949724
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OPERACIONES COMERCIALES,2529800000.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,4749616190.849675
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,2810000000.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,5275682463.549524
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,22729000000.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,42672949008.54702
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,6466872817.0,3304.0,33.0,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,12141340752.5452
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,2487000000.0,3304.0,33.0,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,4669260600.301661
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,913390720.0,3305.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,1714860997.819528
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,5000000.0,3305.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,9387335.344394172
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,400490000.0,3305.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,751906786.4152843
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,374993939.0,3307.0,33.0,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,704038771.5016583
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,27426490000.0,3204.0,32.0,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,51492331789.934654
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,6118581615.0,1914.0,19.0,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,11487435490.409971
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,506000000.0,2602.0,26.0,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,949998336.85269
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,INGRESOS POR U.P.C. REGIMEN CONTRIBUTIVO,69598010841.0,1914.0,19.0,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,130667973413.4496
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,181432000000.0,1102.0,11.0,Relaciones exteriores,Fondo rotatorio del ministerio de relaciones exteriores,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,340632605240.82465
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,29572000000.0,1102.0,11.0,Relaciones exteriores,Fondo rotatorio del ministerio de relaciones exteriores,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,55520456160.88489
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",11294000000.0,1104.0,11.0,Relaciones exteriores,Unidad administrativa especial migración colombia,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,21204113075.917553
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,511000000000.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,959385672197.0842
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,APORTES DE OTRAS ENTIDADES,3193895798.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,5996434182.175485
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,2587288945.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,4857549791.911761
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES DE LA NACIÓN,62977533012.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,118238244309.25966
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,150268000000.0,1204.0,12.0,Justicia y del derecho,Superintendencia de notariado y registro,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,282123221506.28467
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,21000000.0,1208.0,12.0,Justicia y del derecho,Instituto nacional penitenciario y carcelario - inpec,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,39426808.44645552
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,CONTRIBUCIONES PARAFISCALES,85798272000.0,503.0,5.0,Empleo público,Escuela superior de administración pública (esap),2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,161083430246.70895
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,FONDOS ESPECIALES DE LA NACIÓN,114201944056.0,1208.0,12.0,Justicia y del derecho,Instituto nacional penitenciario y carcelario - inpec,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,214410389167.08292
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,291300057800.0,1209.0,12.0,Justicia y del derecho,Nación,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,546906265682.001
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,354000000.0,1309.0,13.0,Hacienda,Superintendencia de la economía solidaria,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,664623342.3831073
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",7799640406.0,1309.0,13.0,Hacienda,Superintendencia de la economía solidaria,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,14643568011.36174
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,3891000000.0,1309.0,13.0,Hacienda,Superintendencia de la economía solidaria,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,7305224365.007544
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,15489400000.0,1310.0,13.0,Hacienda,Unidad administrativa especial dirección de impuestos y aduanas nacionales,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,29080838416.691814
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,RECURSOS DE CAPITAL,11035700000.0,1310.0,13.0,Hacienda,Unidad administrativa especial dirección de impuestos y aduanas nacionales,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,20719163332.02615
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,VENTA DE BIENES Y SERVICIOS,500000000.0,1313.0,13.0,Hacienda,Superintendencia financiera de colombia,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,938733534.4394172
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,"TASAS, MULTAS Y CONTRIBUCIONES",176371359000.0,1313.0,13.0,Hacienda,Superintendencia financiera de colombia,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,331131418415.9066
INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,OTROS INGRESOS,300000000.0,1313.0,13.0,Hacienda,Superintendencia financiera de colombia,2013,INGRESOS DE LOS ESTABLECIMIENTOS PÚBLICOS,53.2632511417188,563240120.6636503
