Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,Apropiación a precios corrientes,Apropiación a precios constantes (2026)
2026,Justicia y del derecho,12,Superintendencia de notariado y registro,1204,Inversión,194474468077.0,194474468077.0
2026,Justicia y del derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Funcionamiento,86850143823.0,86850143823.0
2026,Justicia y del derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Inversión,22266327000.0,22266327000.0
2026,Justicia y del derecho,12,Unidad de servicios penitenciarios y carcelarios - uspec,1211,Funcionamiento,1632154076293.0,1632154076293.0
2026,Justicia y del derecho,12,Unidad de servicios penitenciarios y carcelarios - uspec,1211,Inversión,417154693375.0,417154693375.0
2026,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Funcionamiento,2754945900000.0,2754945900000.0
2026,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Inversión,423760700000.0,423760700000.0
2026,Minas y energía,21,Agencia nacional de minería - anm,2112,Funcionamiento,127513269391.0,127513269391.0
2026,Minas y energía,21,Agencia nacional de minería - anm,2112,Inversión,90423293000.0,90423293000.0
2026,Minas y energía,21,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2110,Funcionamiento,22713274000.0,22713274000.0
2026,Minas y energía,21,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2110,Inversión,50000000000.0,50000000000.0
2026,Minas y energía,21,Ministerio de minas y energía,2101,Funcionamiento,219504900000.0,219504900000.0
2026,Minas y energía,21,Ministerio de minas y energía,2101,Inversión,9454741911809.0,9454741911809.0
2026,Minas y energía,21,Ministerio de minas y energía,2101,Deuda,3459700000.0,3459700000.0
2026,Minas y energía,21,Servicio geológico colombiano,2103,Funcionamiento,76428064081.0,76428064081.0
2026,Minas y energía,21,Servicio geológico colombiano,2103,Inversión,80000000000.0,80000000000.0
2026,Minas y energía,21,Unidad de planeacion minero energética - upme,2109,Funcionamiento,42155600000.0,42155600000.0
2026,Minas y energía,21,Unidad de planeacion minero energética - upme,2109,Inversión,42894252832.0,42894252832.0
2026,Organismos de control,25,Defensoría del pueblo,2502,Funcionamiento,1107599530926.0,1107599530926.0
2026,Organismos de control,25,Defensoría del pueblo,2502,Inversión,85610000000.0,85610000000.0
2026,Organismos de control,25,Procuraduría general de la nación,2501,Funcionamiento,1440892078008.0,1440892078008.0
2026,Organismos de control,25,Procuraduría general de la nación,2501,Inversión,661498000000.0,661498000000.0
2026,Organismos de control,26,Contraloría general de la república,2601,Funcionamiento,1367874000000.0,1367874000000.0
2026,Organismos de control,26,Contraloría general de la república,2601,Inversión,130690928818.0,130690928818.0
2026,Organismos de control,26,Fondo de bienestar social de la contraloría general de la república,2602,Funcionamiento,157254950824.0,157254950824.0
2026,Organismos de control,26,Fondo de bienestar social de la contraloría general de la república,2602,Inversión,1041226669.0,1041226669.0
2026,Organismos de control,34,Auditoría general de la republica,3401,Funcionamiento,51919673120.0,51919673120.0
2026,Organismos de control,34,Auditoría general de la republica,3401,Inversión,11188264269.0,11188264269.0
2026,Planeación,3,Departamento administrativo nacional de planeación,301,Funcionamiento,109291555403.0,109291555403.0
2026,Planeación,3,Departamento administrativo nacional de planeación,301,Inversión,925503557273.0,925503557273.0
2026,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Funcionamiento,462878497000.0,462878497000.0
2026,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Inversión,33195536331.0,33195536331.0
2026,Planeación,3,Unidad administrativa especial  - agencia nacional de contratación pública - colombia compra eficiente,303,Funcionamiento,27651481441.0,27651481441.0
2026,Planeación,3,Unidad administrativa especial  - agencia nacional de contratación pública - colombia compra eficiente,303,Inversión,68443978983.0,68443978983.0
2026,Presidencia de la república,2,Agencia de renovación del territorio – art,214,Funcionamiento,74970000000.0,74970000000.0
2026,Presidencia de la república,2,Agencia de renovación del territorio – art,214,Inversión,118308579275.0,118308579275.0
2026,Presidencia de la república,2,Agencia nacional inmobiliaria virgilio barco vargas,213,Funcionamiento,14111913356.0,14111913356.0
2026,Presidencia de la república,2,Agencia nacional inmobiliaria virgilio barco vargas,213,Inversión,15000000000.0,15000000000.0
2026,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Funcionamiento,357622000000.0,357622000000.0
2026,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Inversión,2000000000.0,2000000000.0
2026,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Funcionamiento,49887000000.0,49887000000.0
2026,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Inversión,58249784996.0,58249784996.0
2026,Presidencia de la república,2,Presidencia de la república,201,Funcionamiento,1286301000000.0,1286301000000.0
2026,Presidencia de la república,2,Presidencia de la república,201,Inversión,121314601013.0,121314601013.0
2026,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Funcionamiento,689019000000.0,689019000000.0
2026,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Inversión,10000000000.0,10000000000.0
2026,Rama judicial,27,Rama judicial,2701,Funcionamiento,9459483033632.0,9459483033632.0
2026,Rama judicial,27,Rama judicial,2701,Inversión,1449610576324.0,1449610576324.0
2026,Rama judicial,27,Rama judicial,2701,Deuda,17695578134.0,17695578134.0
2026,Registraduría,28,Consejo nacional electoral,2804,Funcionamiento,1103673234000.0,1103673234000.0
2026,Registraduría,28,Consejo nacional electoral,2804,Inversión,8000000000.0,8000000000.0
2026,Registraduría,28,Fondo rotatorio de la registraduría,2802,Funcionamiento,72704515000.0,72704515000.0
2026,Registraduría,28,Fondo rotatorio de la registraduría,2802,Inversión,173250572845.0,173250572845.0
2026,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Funcionamiento,15943944000.0,15943944000.0
2026,Registraduría,28,Registraduría nacional del estado civil,2801,Funcionamiento,5370847552000.0,5370847552000.0
2026,Registraduría,28,Registraduría nacional del estado civil,2801,Inversión,215312056738.0,215312056738.0
2026,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Funcionamiento,756101646753.0,756101646753.0
2026,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Inversión,132459000000.0,132459000000.0
2026,Relaciones exteriores,11,Ministerio de relaciones exteriores,1101,Funcionamiento,732652960750.0,732652960750.0
2026,Relaciones exteriores,11,Unidad administrativa especial migración colombia,1104,Funcionamiento,198935807966.0,198935807966.0
2026,Relaciones exteriores,11,Unidad administrativa especial migración colombia,1104,Inversión,68633961587.0,68633961587.0
2026,Salud y protección social,19,Fondo de previsión social del congreso ,1913,Funcionamiento,453623038700.0,453623038700.0
2026,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia ,1914,Funcionamiento,846834156665.0,846834156665.0
2026,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia ,1914,Inversión,2000000000.0,2000000000.0
2026,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,63567456438.0,63567456438.0
2026,Salud y protección social,19,Instituto nacional de salud (ins),1903,Inversión,57763576000.0,57763576000.0
2026,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,194139096000.0,194139096000.0
2026,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Inversión,83500000000.0,83500000000.0
2026,Salud y protección social,19,Ministerio de salud y protección social,1901,Funcionamiento,73719443649041.0,73719443649041.0
2026,Salud y protección social,19,Ministerio de salud y protección social,1901,Inversión,2187282465247.0,2187282465247.0
2026,Salud y protección social,19,Superintendencia nacional de salud,1910,Funcionamiento,270486183000.0,270486183000.0
2026,Salud y protección social,19,Superintendencia nacional de salud,1910,Inversión,292248473000.0,292248473000.0
2026,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,1401,Deuda,97191505905792.0,97191505905792.0
2026,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Funcionamiento,555137602334.0,555137602334.0
2026,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Inversión,189521300973.0,189521300973.0
2026,"Sistema integral de verdad, justicia, reparación y no repetición",44,Unidad de búsqueda de personas dadas por desaparecidas en el contexto y en razón del conflicto armado (ubpd),4403,Funcionamiento,120018789155.0,120018789155.0
2026,"Sistema integral de verdad, justicia, reparación y no repetición",44,Unidad de búsqueda de personas dadas por desaparecidas en el contexto y en razón del conflicto armado (ubpd),4403,Inversión,76273000000.0,76273000000.0
2026,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Funcionamiento,26413423000.0,26413423000.0
2026,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Inversión,20458787000.0,20458787000.0
2026,Tecnologías de la información y las comunicaciones,23,Computadores para educar cpe,2311,Funcionamiento,29515356000.0,29515356000.0
2026,Tecnologías de la información y las comunicaciones,23,Computadores para educar cpe,2311,Inversión,38120402000.0,38120402000.0
2026,Tecnologías de la información y las comunicaciones,23,Corporación agencia nacional de gobierno digital - and,2312,Funcionamiento,6028896000.0,6028896000.0
2026,Tecnologías de la información y las comunicaciones,23,Corporación agencia nacional de gobierno digital - and,2312,Inversión,144253247581.0,144253247581.0
2026,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,368070684000.0,368070684000.0
2026,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Inversión,1485146818000.0,1485146818000.0
2026,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Funcionamiento,105787329570.0,105787329570.0
2026,Tecnologías de la información y las comunicaciones,23,Unidad administrativa especial comisión de regulación de las comunicaciones ,2308,Funcionamiento,39201973000.0,39201973000.0
2026,Tecnologías de la información y las comunicaciones,23,Unidad administrativa especial comisión de regulación de las comunicaciones ,2308,Inversión,19872218000.0,19872218000.0
2026,Trabajo,36,Ministerio del trabajo,3601,Funcionamiento,49845707597920.0,49845707597920.0
2026,Trabajo,36,Ministerio del trabajo,3601,Inversión,466973702382.0,466973702382.0
2026,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Funcionamiento,136827084000.0,136827084000.0
2026,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Inversión,6254634141447.0,6254634141447.0
2026,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Funcionamiento,10729123640.0,10729123640.0
2026,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Inversión,44458557030.0,44458557030.0
2026,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Funcionamiento,15514995069.0,15514995069.0
2026,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Inversión,16099690804.0,16099690804.0
2026,Transporte,24,Agencia nacional de infraestructura,2413,Funcionamiento,139501322130.0,139501322130.0
2026,Transporte,24,Agencia nacional de infraestructura,2413,Inversión,7733782075177.0,7733782075177.0
2026,Transporte,24,Agencia nacional de infraestructura,2413,Deuda,2723269063087.0,2723269063087.0
2026,Transporte,24,Agencia nacional de seguridad vial,2416,Funcionamiento,31832825000.0,31832825000.0
2026,Transporte,24,Agencia nacional de seguridad vial,2416,Inversión,238743316887.0,238743316887.0
2026,Transporte,24,Comisión de regulación de infraestructura y transporte,2415,Funcionamiento,1407199000.0,1407199000.0
2026,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,389835633504.0,389835633504.0
2026,Transporte,24,Instituto nacional de vías,2402,Inversión,5236922134010.0,5236922134010.0
2026,Transporte,24,Instituto nacional de vías,2402,Deuda,601876014.0,601876014.0
2026,Transporte,24,Ministerio de transporte,2401,Funcionamiento,318618478299.0,318618478299.0
2026,Transporte,24,Ministerio de transporte,2401,Inversión,152722000000.0,152722000000.0
2026,Transporte,24,Ministerio de transporte,2401,Deuda,6797215826.0,6797215826.0
2026,Transporte,24,Superintendencia de puertos y transporte,2417,Funcionamiento,71634302477.0,71634302477.0
2026,Transporte,24,Superintendencia de puertos y transporte,2417,Inversión,40619000000.0,40619000000.0
2026,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Funcionamiento,1266851601398.0,1266851601398.0
2026,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Inversión,2136607794828.0,2136607794828.0
