Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,apropiacion_corrientes,Apropiación a precios corrientes,IPC,apropiacion_cons_2025,Apropiación a precios constantes (2025)
2016,Presidencia de la república,2,Presidencia de la república,201,Funcionamiento,155937290000.0,155937290000.0,62.33460675974658,250161664773.18442,250161664773.18442
2016,Presidencia de la república,2,Presidencia de la república,201,Inversión,82440994762.0,82440994762.0,62.33460675974658,132255578477.85669,132255578477.85669
2016,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Funcionamiento,27256146000.0,27256146000.0,62.33460675974658,43725544150.86328,43725544150.86328
2016,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Inversión,38979884176.0,38979884176.0,62.33460675974658,62533296032.87365,62533296032.87365
2016,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Funcionamiento,81755663000.0,81755663000.0,62.33460675974658,131156138218.8663,131156138218.8663
2016,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Inversión,2270303026.0,2270303026.0,62.33460675974658,3642122961.8890915,3642122961.8890915
2016,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Funcionamiento,138905770000.0,138905770000.0,62.33460675974658,222838928839.927,222838928839.927
2016,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Inversión,3190940000.0,3190940000.0,62.33460675974658,5119050501.591666,5119050501.591666
2016,Presidencia de la república,2,Agencia nacional inmobiliaria virgilio barco vargas,213,Funcionamiento,4691960000.0,4691960000.0,62.33460675974658,7527054783.683816,7527054783.683816
2016,Presidencia de la república,2,Agencia nacional inmobiliaria virgilio barco vargas,213,Inversión,12311793566.0,12311793566.0,62.33460675974658,19751136978.296474,19751136978.296474
2016,Planeación,3,Departamento administrativo nacional de planeación,301,Funcionamiento,64748397774.0,64748397774.0,62.33460675974658,103872312892.8314,103872312892.8314
2016,Planeación,3,Departamento administrativo nacional de planeación,301,Inversión,420065999996.0,420065999996.0,62.33460675974658,673888906711.2289,673888906711.2289
2016,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Funcionamiento,8953960000.0,8953960000.0,62.33460675974658,14364348257.639353,14364348257.639353
2016,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Inversión,11041795000.0,11041795000.0,62.33460675974658,17713747746.18838,17713747746.18838
2016,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Funcionamiento,111234171697.0,111234171697.0,62.33460675974658,178446897284.07974,178446897284.07974
2016,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Inversión,17828293120.0,17828293120.0,62.33460675974658,28600955467.184982,28600955467.184982
2016,Planeación,3,Fondo nacional de regalías en liquidación,325,Funcionamiento,874307408.0,874307408.0,62.33460675974658,1402603551.137818,1402603551.137818
2016,Planeación,3,Fondo nacional de regalías en liquidación,325,Inversión,125500000000.0,125500000000.0,62.33460675974658,201332785307.7006,201332785307.7006
2016,Información estadistíca,4,Departamento administrativo nacional de estadística (dane),401,Funcionamiento,70935581574.0,70935581574.0,62.33460675974658,113798073431.99222,113798073431.99222
2016,Información estadistíca,4,Departamento administrativo nacional de estadística (dane),401,Inversión,121581870894.0,121581870894.0,62.33460675974658,195047145099.68344,195047145099.68344
2016,Información estadistíca,4,Fondo rotatorio del dane,402,Funcionamiento,2942960000.0,2942960000.0,62.33460675974658,4721229751.78606,4721229751.78606
2016,Información estadistíca,4,Fondo rotatorio del dane,402,Inversión,6890000000.0,6890000000.0,62.33460675974658,11053250125.657825,11053250125.657825
2016,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Funcionamiento,52725426000.0,52725426000.0,62.33460675974658,84584516917.25143,84584516917.25143
2016,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Inversión,93145129106.0,93145129106.0,62.33460675974658,149427635703.23785,149427635703.23785
2016,Empleo público,5,Departamento administrativo de la función pública,501,Funcionamiento,17213514389.0,17213514389.0,62.33460675974658,27614699576.665752,27614699576.665752
2016,Empleo público,5,Departamento administrativo de la función pública,501,Inversión,9288000000.0,9288000000.0,62.33460675974658,14900230358.0711,14900230358.0711
2016,Empleo público,5,Escuela superior de administración pública (esap),503,Funcionamiento,70467297483.0,70467297483.0,62.33460675974658,113046830879.35226,113046830879.35226
2016,Empleo público,5,Escuela superior de administración pública (esap),503,Inversión,196179558000.0,196179558000.0,62.33460675974658,314720134124.0924,314720134124.0924
2016,Relaciones exteriores,11,Ministerio de relaciones exteriores,1101,Funcionamiento,338743550000.0,338743550000.0,62.33460675974658,543427748418.47284,543427748418.47284
2016,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Funcionamiento,326303424776.0,326303424776.0,62.33460675974658,523470735980.8274,523470735980.8274
2016,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Inversión,60000000000.0,60000000000.0,62.33460675974658,96254718075.3947,96254718075.3947
2016,Relaciones exteriores,11,Unidad administrativa especial migración colombia,1104,Funcionamiento,84992829000.0,84992829000.0,62.33460675974658,136349346563.75385,136349346563.75385
2016,Relaciones exteriores,11,Unidad administrativa especial migración colombia,1104,Inversión,17500000000.0,17500000000.0,62.33460675974658,28074292771.99012,28074292771.99012
2016,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Funcionamiento,72094563737.0,72094563737.0,62.33460675974658,115657365121.22516,115657365121.22516
2016,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Inversión,28248285714.0,28248285714.0,62.33460675974658,45317179625.23783,45317179625.23783
2016,Justicia y el derecho,12,Superintendencia de notariado y registro,1204,Funcionamiento,343487045680.0,343487045680.0,62.33460675974658,551037479074.6437,551037479074.6437
2016,Justicia y el derecho,12,Superintendencia de notariado y registro,1204,Inversión,621419358369.0,621419358369.0,62.33460675974658,996909085773.3461,996909085773.3461
2016,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Funcionamiento,979976136722.0,979976136722.0,62.33460675974658,1572122112679.8428,1572122112679.8428
2016,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Inversión,3371315288.0,3371315288.0,62.33460675974658,5408416709.828468,5408416709.828468
2016,Justicia y el derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Funcionamiento,33683655384.0,33683655384.0,62.33460675974658,54036845878.92785,54036845878.92785
2016,Justicia y el derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Inversión,6848850829.0,6848850829.0,62.33460675974658,10987236761.430471,10987236761.430471
2016,Justicia y el derecho,12,Unidad de servicios penitenciarios y carcelarios - uspec,1211,Funcionamiento,518954493105.0,518954493105.0,62.33460675974658,832530307129.6857,832530307129.6857
2016,Justicia y el derecho,12,Unidad de servicios penitenciarios y carcelarios - uspec,1211,Inversión,299500000000.0,299500000000.0,62.33460675974658,480471467726.3452,480471467726.3452
2016,Hacienda,13,Ministerio de hacienda y crédito público,1301,Funcionamiento,17898422443927.0,17898422443927.0,62.33460675974658,28713460105575.176,28713460105575.176
2016,Hacienda,13,Ministerio de hacienda y crédito público,1301,Inversión,2641195443367.0,2641195443367.0,62.33460675974658,4237125379721.795,4237125379721.795
2016,Hacienda,13,Unidad administrativa especial contaduría general de la nación,1308,Funcionamiento,12031030000.0,12031030000.0,62.33460675974658,19300723346.77693,19300723346.77693
2016,Hacienda,13,Unidad administrativa especial contaduría general de la nación,1308,Inversión,14261100000.0,14261100000.0,62.33460675974658,22878302665.75019,22878302665.75019
2016,Hacienda,13,Superintendencia de la economía solidaria,1309,Funcionamiento,14140457482.0,14140457482.0,62.33460675974658,22684762473.11693,22684762473.11693
2016,Hacienda,13,Superintendencia de la economía solidaria,1309,Inversión,10392000000.0,10392000000.0,62.33460675974658,16671317170.658363,16671317170.658363
2016,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Funcionamiento,872915230000.0,872915230000.0,62.33460675974658,1400370156122.8054,1400370156122.8054
2016,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Inversión,270072949506.0,270072949506.0,62.33460675974658,433263260241.5057,433263260241.5057
2016,Hacienda,13,Unidad de información y análisis financiero,1312,Funcionamiento,8158200000.0,8158200000.0,62.33460675974658,13087754016.711418,13087754016.711418
2016,Hacienda,13,Unidad de información y análisis financiero,1312,Inversión,2213000000.0,2213000000.0,62.33460675974658,3550194851.680808,3550194851.680808
2016,Hacienda,13,Superintendencia financiera de colombia,1313,Funcionamiento,178929970421.0,178929970421.0,62.33460675974658,287047564301.8678,287047564301.8678
2016,Hacienda,13,Superintendencia financiera de colombia,1313,Inversión,16087000000.0,16087000000.0,62.33460675974658,25807494161.314575,25807494161.314575
2016,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Funcionamiento,150423791843.0,150423791843.0,62.33460675974658,241316661261.33038,241316661261.33038
2016,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Inversión,8580000000.0,8580000000.0,62.33460675974658,13764424684.781443,13764424684.781443
2016,Hacienda,13,Fondo adaptación,1315,Funcionamiento,26396731145.0,26396731145.0,62.33460675974658,42346831907.89943,42346831907.89943
2016,Hacienda,13,Fondo adaptación,1315,Inversión,500000000000.0,500000000000.0,62.33460675974658,802122650628.2892,802122650628.2892
2016,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,1401,Deuda,46903501581088.0,46903501581088.0,62.33460675974658,75244722023940.92,75244722023940.92
2016,Defensa y policía,15,Ministerio de defensa nacional,1501,Funcionamiento,12142260494619.0,12142260494619.0,62.33460675974658,19479164345125.906,19479164345125.906
2016,Defensa y policía,15,Ministerio de defensa nacional,1501,Inversión,851126933288.0,851126933288.0,62.33460675974658,1365416383500.1953,1365416383500.1953
2016,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Funcionamiento,2281046397171.0,2281046397171.0,62.33460675974658,3659357964609.8237,3659357964609.8237
2016,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Inversión,9530000000.0,9530000000.0,62.33460675974658,15288457720.975191,15288457720.975191
2016,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,27122987755.0,27122987755.0,62.33460675974658,43511925661.99846,43511925661.99846
2016,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Inversión,14700000000.0,14700000000.0,62.33460675974658,23582405928.471703,23582405928.471703
2016,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Funcionamiento,25944288845.0,25944288845.0,62.33460675974658,41621003474.03471,41621003474.03471
2016,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Inversión,1870400000.0,1870400000.0,62.33460675974658,3000580411.470304,3000580411.470304
2016,Defensa y policía,15,Club militar de oficiales,1510,Funcionamiento,40782249588.0,40782249588.0,62.33460675974658,65424732276.22203,65424732276.22203
2016,Defensa y policía,15,Club militar de oficiales,1510,Inversión,3900000000.0,3900000000.0,62.33460675974658,6256556674.900656,6256556674.900656
2016,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Funcionamiento,2572531181870.0,2572531181870.0,62.33460675974658,4126971060850.98,4126971060850.98
2016,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Inversión,9752000000.0,9752000000.0,62.33460675974658,15644600177.854153,15644600177.854153
2016,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,379390605729.0,379390605729.0,62.33460675974658,608635596581.6354,608635596581.6354
2016,Defensa y policía,15,Fondo rotatorio de la policía,1512,Inversión,7931000000.0,7931000000.0,62.33460675974658,12723269484.265923,12723269484.265923
2016,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Funcionamiento,15153530000.0,15153530000.0,62.33460675974658,24309979299.9506,24309979299.9506
2016,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Inversión,14550000000.0,14550000000.0,62.33460675974658,23341769133.283215,23341769133.283215
2016,Defensa y policía,15,Hospital militar,1519,Funcionamiento,288433243441.0,288433243441.0,62.33460675974658,462717675516.41907,462717675516.41907
2016,Defensa y policía,15,Hospital militar,1519,Inversión,15017000000.0,15017000000.0,62.33460675974658,24090951688.97004,24090951688.97004
2016,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Funcionamiento,793328079450.0,793328079450.0,62.33460675974658,1272692843812.568,1272692843812.568
