Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,apropiacion_corrientes,apropiacion_cons_2024,Apropiación a precios corrientes en millones,Apropiación a precios constantes (2024) en millones
2020,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Funcionamiento,2331089528348,3092848264393.897,2331089.53,3092848.26
2020,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Inversion,448209183160,594675999082.8053,448209.18,594676.0
2020,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,2300000000,3051599229.28709,2300.0,3051.6
2020,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Inversion,1556195312465,2064732354842.772,1556195.31,2064732.35
2020,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Funcionamiento,162991000000,216253569556.8401,162991.0,216253.57
2020,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Inversion,3485582139470,4624608595836.304,3485582.14,4624608.6
2020,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Funcionamiento,743792000000,986850040847.7842,743792.0,986850.04
2020,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Inversion,1292691207745,1715119779678.626,1292691.21,1715119.78
2020,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Funcionamiento,13146000000,17441879768.78613,13146.0,17441.88
2020,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Inversion,32562991865,43204000381.96339,32562.99,43204.0
2020,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Funcionamiento,681667000000,904423692100.1926,681667.0,904423.69
2020,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Inversion,6306525220346,8367385870385.849,6306525.22,8367385.87
2020,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Funcionamiento,91583000000,121510700963.3911,91583.0,121510.7
2020,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Inversion,8244353307,10938461825.04855,8244.35,10938.46
2020,Deporte y recreación,43,Ministerio del deporte,4301,Funcionamiento,39593952363,52532554137.11329,39593.95,52532.55
2020,Deporte y recreación,43,Ministerio del deporte,4301,Inversion,637141157797,845347593948.0042,637141.16,845347.59
2020,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Funcionamiento,201713900000,267630426859.3449,201713.9,267630.43
2020,"Sistema integral de verdad, justicia, reparación y no repetición",44,Jurisdicción especial para la paz,4401,Inversion,115136795183,152761458888.2732,115136.8,152761.46
2020,"Sistema integral de verdad, justicia, reparación y no repetición",44,"Comisión para el esclarecimiento de la verdad, la  convivencia y la no repetición en liquidación",4402,Funcionamiento,60557900000,80347148246.62813,60557.9,80347.15
2020,"Sistema integral de verdad, justicia, reparación y no repetición",44,"Comisión para el esclarecimiento de la verdad, la  convivencia y la no repetición en liquidación",4402,Inversion,35266909346,46791510165.03969,35266.91,46791.51
2020,"Sistema integral de verdad, justicia, reparación y no repetición",44,Unidad de búsqueda de personas dadas por desaparecidas en el contexto y en razón del conflicto armado (ubpd),4403,Funcionamiento,68094500000,90346575529.86513,68094.5,90346.58
2020,"Sistema integral de verdad, justicia, reparación y no repetición",44,Unidad de búsqueda de personas dadas por desaparecidas en el contexto y en razón del conflicto armado (ubpd),4403,Inversion,51957165888,68935846686.85318,51957.17,68935.85
2021,Congreso de la república,1,Congreso de la república,101,Funcionamiento,612014429179,799076859940.5752,612014.43,799076.86
2021,Congreso de la república,1,Congreso de la república,101,Inversion,84867900257,110807804544.8809,84867.9,110807.8
2021,Presidencia de la república,2,Presidencia de la república,201,Funcionamiento,216295000000,282405644671.9757,216295.0,282405.64
2021,Presidencia de la república,2,Presidencia de la república,201,Inversion,77142295675,100720866139.1828,77142.3,100720.87
2021,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Funcionamiento,28695000000,37465637087.59954,28695.0,37465.64
2021,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Inversion,182863938905,238756367709.4861,182863.94,238756.37
2021,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Funcionamiento,429291000000,560503948805.4607,429291.0,560503.95
2021,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Inversion,18900000000,24676791808.87372,18900.0,24676.79
2021,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Funcionamiento,133495000000,174297794842.6242,133495.0,174297.79
2021,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Inversion,2300000000,3002995828.593098,2300.0,3003.0
2021,Presidencia de la república,2,Agencia nacional inmobiliaria virgilio barco vargas,213,Funcionamiento,6074000000,7930520288.206295,6074.0,7930.52
2021,Presidencia de la república,2,Agencia nacional inmobiliaria virgilio barco vargas,213,Inversion,65129000000,85035702313.23473,65129.0,85035.7
2021,Presidencia de la república,2,Agencia de renovación del territorio - art,214,Funcionamiento,56925000000,74324146757.67917,56925.0,74324.15
2021,Presidencia de la república,2,Agencia de renovación del territorio - art,214,Inversion,46209100000,60332928062.19188,46209.1,60332.93
2021,Planeación,3,Departamento administrativo nacional de planeación,301,Funcionamiento,126254179491,164843814936.4858,126254.18,164843.81
2021,Planeación,3,Departamento administrativo nacional de planeación,301,Inversion,1160361269534,1515026109596.345,1160361.27,1515026.11
2021,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Funcionamiento,19873389000,25947697507.39476,19873.39,25947.7
2021,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Inversion,31076164311,40574605128.08987,31076.16,40574.61
2021,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Funcionamiento,835192626879,1090469554169.282,835192.63,1090469.55
2021,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Inversion,23534000000,30727175578.30868,23534.0,30727.18
2021,Información estadistíca,4,Departamento administrativo nacional de estadística (dane),401,Funcionamiento,104046000000,135847697383.3902,104046.0,135847.7
2021,Información estadistíca,4,Departamento administrativo nacional de estadística (dane),401,Inversion,165800285044,216477201898.5559,165800.29,216477.2
2021,Información estadistíca,4,Fondo rotatorio del dane,402,Funcionamiento,435000000,567957906.7121729,435.0,567.96
2021,Información estadistíca,4,Fondo rotatorio del dane,402,Inversion,45000000000,58754266211.6041,45000.0,58754.27
2021,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Funcionamiento,85428256866,111539434353.2946,85428.26,111539.43
2021,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Inversion,210063832018,274269917951.4501,210063.83,274269.92
2021,Empleo público,5,Departamento administrativo de la función pública,501,Funcionamiento,27576274813,36004973144.16344,27576.27,36004.97
2021,Empleo público,5,Departamento administrativo de la función pública,501,Inversion,20397418487,26631896795.88206,20397.42,26631.9
2021,Empleo público,5,Escuela superior de administración pública (esap),503,Funcionamiento,115677431153,151034279658.6193,115677.43,151034.28
2021,Empleo público,5,Escuela superior de administración pública (esap),503,Inversion,214000000000,279409177095.1839,214000.0,279409.18
2021,Relaciones exteriores,11,Ministerio de relaciones exteriores,1101,Funcionamiento,508301000000,663663383769.4349,508301.0,663663.38
2021,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Funcionamiento,469750000000,613329256731.1338,469750.0,613329.26
2021,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Inversion,25994707443,33939999137.75085,25994.71,33940.0
2021,Relaciones exteriores,11,Unidad administrativa especial migración colombia,1104,Funcionamiento,124125000000,162063850967.008,124125.0,162063.85
2021,Relaciones exteriores,11,Unidad administrativa especial migración colombia,1104,Inversion,45967582381,60017590495.93591,45967.58,60017.59
2021,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Funcionamiento,109032139000,142357851565.036,109032.14,142357.85
2021,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Inversion,36331085001,47435694220.1149,36331.09,47435.69
2021,Justicia y el derecho,12,Superintendencia de notariado y registro,1204,Funcionamiento,368324800000,480903407811.9075,368324.8,480903.41
2021,Justicia y el derecho,12,Superintendencia de notariado y registro,1204,Inversion,105429302030,137653806177.2051,105429.3,137653.81
2021,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Funcionamiento,1484319000000,1938001637087.6,1484319.0,1938001.64
2021,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Inversion,2115927818,2762661917.851346,2115.93,2762.66
2021,Justicia y el derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Funcionamiento,77614700000,101337661016.3064,77614.7,101337.66
2021,Justicia y el derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Inversion,17330500000,22627573568.449,17330.5,22627.57
2021,Justicia y el derecho,12,Unidad de servicios penitenciarios y carcelarios - uspec,1211,Funcionamiento,940377010000,1227803581884.717,940377.01,1227803.58
2021,Justicia y el derecho,12,Unidad de servicios penitenciarios y carcelarios - uspec,1211,Inversion,351418800000,458830082821.388,351418.8,458830.08
2021,Hacienda,13,Ministerio de hacienda y crédito público,1301,Funcionamiento,14450793371128,18867683571025.29,14450793.37,18867683.57
2021,Hacienda,13,Ministerio de hacienda y crédito público,1301,Inversion,3841524839258,5015688290316.759,3841524.84,5015688.29
2021,Hacienda,13,Unidad administrativa especial contaduría general de la nación,1308,Funcionamiento,15138000000,19764935153.58362,15138.0,19764.94
2021,Hacienda,13,Unidad administrativa especial contaduría general de la nación,1308,Inversion,10005602959,13063819108.01555,10005.6,13063.82
2021,Hacienda,13,Superintendencia de la economía solidaria,1309,Funcionamiento,17259000000,22534219567.69056,17259.0,22534.22
2021,Hacienda,13,Superintendencia de la economía solidaria,1309,Inversion,44146000000,57639240803.94387,44146.0,57639.24
2021,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Funcionamiento,1795416000000,2344185547212.742,1795416.0,2344185.55
2021,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Inversion,102424601812,133730718255.1066,102424.6,133730.72
2021,Hacienda,13,Unidad de información y análisis financiero,1312,Funcionamiento,10353000000,13517398179.74971,10353.0,13517.4
2021,Hacienda,13,Unidad de información y análisis financiero,1312,Inversion,4893918335,6389746237.165339,4893.92,6389.75
2021,Hacienda,13,Superintendencia financiera de colombia,1313,Funcionamiento,248803000000,324849726583.2385,248803.0,324849.73
2021,Hacienda,13,Superintendencia financiera de colombia,1313,Inversion,30198000000,39428029579.06712,30198.0,39428.03
2021,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Funcionamiento,192883000000,251837758437.6185,192883.0,251837.76
2021,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Inversion,7888655374,10299825731.01327,7888.66,10299.83
2021,Hacienda,13,Fondo adaptación,1315,Funcionamiento,30330000000,39600375426.62116,30330.0,39600.38
2021,Hacienda,13,Fondo adaptación,1315,Inversion,649713389140,848298520595.0018,649713.39,848298.52
2021,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,1401,Deuda,69546767704122,90803762307657.2,69546767.7,90803762.31
2021,Defensa y policía,15,Ministerio de defensa nacional,1501,Funcionamiento,14680606909869,19167739700674.62,14680606.91,19167739.7
2021,Defensa y policía,15,Ministerio de defensa nacional,1501,Inversion,1666159970000,2175422365077.74,1666159.97,2175422.37
2021,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Funcionamiento,4286432000000,5596581485020.856,4286432.0,5596581.49
2021,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Inversion,7789000000,10169710656.04854,7789.0,10169.71
2021,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,28771000000,37564866514.97914,28771.0,37564.87
2021,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Inversion,16699000000,21803055365.94615,16699.0,21803.06
2021,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Funcionamiento,35908000000,46883293136.13955,35908.0,46883.29
2021,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Inversion,5060000000,6606590822.904816,5060.0,6606.59
2021,Defensa y policía,15,Club militar de oficiales,1510,Funcionamiento,55337000000,72250773985.58968,55337.0,72250.77
2021,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Funcionamiento,4434468000000,5789864741751.99,4434468.0,5789864.74
2021,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Inversion,5780000000,7546659082.290482,5780.0,7546.66
2021,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,424660895070,554458650635.5745,424660.9,554458.65
2021,Defensa y policía,15,Fondo rotatorio de la policía,1512,Inversion,8195000000,10699804702.31323,8195.0,10699.8
